participant_id,first_name,last_name,birth_date,address,phone_number,country,institute,occupation,register_time,birth_year,postal_code,city,github_profile,cleaned_phone_number,team_name,email,register_at
5632a307-d600-45ea-ab1b-0c6c28b4e75f,Cindy,Palastri,1999-04-14,"Gang Rungkut Industri No. 284
Sabang, Nusa Tenggara Barat 90060",088 084 4304,Mauritius,UD Pratiwi (Persero) Tbk,Fullstack Engineer,1617633982.0,1999,90060,Sabang,https://github.com/cindypalastri,088 084 4304,CP-Mauritius-UP(T,cindypalastri@up(t.com,2021-04-05 14:46:22
92183aaf-b4ab-4639-80c3-cc2f4c1c9a2b,Gadang,Saefullah,1998-08-31,"Jalan M.T Haryono No. 9
Pangkalpinang, MA 78252",085 820 2195,Malawi,Universitas Amir Hamzah,DevOps Engineer,1617633953.0,1998,78252,Pangkalpinang,https://github.com/gadangsaefullah,085 820 2195,GS-Malawi-UAH,gadangsaefullah@uah.ac.mal,2021-04-05 14:45:53
87bd8e06-0dcd-429b-92a5-cdf97e7bceeb,Zulfa,Rahmawati,1990-05-14,"Jl. Dipenogoro No. 39
Tasikmalaya, PB 49629",+62-028-675-2800,Lesotho,Perum Nugroho Nurdiyanti Tbk,Business Intelligence Engineer,1617633964.0,1990,49629,Tasikmalaya,https://github.com/zulfarahmawati,+62-028-675-2800,ZR-Lesotho-PNNT,zulfarahmawati@pnnt.com,2021-04-05 14:46:04
a0e1d4d4-8c68-4807-96af-d6df5772e6ea,Taswir,Marpaung,2003-03-05,"Jalan Surapati No. 6
Serang, Kalimantan Selatan 23186",(007) 400-6175,Tunisia,Perum Puspasari Irawan Tbk,Frontend Engineer,1617634030.0,2003,23186,Serang,https://github.com/taswirmarpaung,(007) 400-6175,TM-Tunisia-PPIT,taswirmarpaung@ppit.com,2021-04-05 14:47:10
d52b8038-6dd6-43ae-9a65-e3a4352f12dc,Siti,Safitri,1995-07-18,"Gg. Ciwastra No. 31
Palu, NB 46821",+62-082-693-3823,Ukraina,Universitas Kristen Maranatha,Backend Engineer,1617634035.0,1995,46821,Palu,https://github.com/sitisafitri,+62-082-693-3823,SS-Ukraina-UKM,sitisafitri@ukm.ac.ukr,2021-04-05 14:47:15
bfaf6095-3085-494b-9aa9-6bcf3f5bfd5a,Marsito,Sihombing,1991-10-31,"Jl. Raya Ujungberung No. 4
Kota Administrasi Jakarta Timur, AC 15670",+62 (018) 404-4684,Belgia,CV Kusumo (Persero) Tbk,Product Analyst,1617633969.0,1991,15670,Kota Administrasi Jakarta Timur,https://github.com/marsitosihombing,+62 (018) 404-4684,MS-Belgia-CK(T,marsitosihombing@ck(t.com,2021-04-05 14:46:09
d1af0ecf-61f1-4e24-87a3-e6c710d51129,Ulya,Kuswandari,2001-09-23,"Gg. W.R. Supratman No. 3
Banjarmasin, Sulawesi Tenggara 80464",+62-20-193-2653,Myanmar,Universitas Palangka Raya,Data Analyst,1617633985.0,2001,80464,Banjarmasin,https://github.com/ulyakuswandari,+62-20-193-2653,UK-Myanmar-UPR,ulyakuswandari@upr.ac.mya,2021-04-05 14:46:25
bc7dcd19-285c-45eb-ab17-4b26cd7e9d19,Ghani,Maulana,1995-04-13,"Jalan Erlangga No. 7
Tangerang, Lampung 75282",(0172) 513-5126,Brunei,PD Mustofa Anggriawan Tbk,Mobile Engineer,1617633962.0,1995,75282,Tangerang,https://github.com/ghanimaulana,(0172) 513-5126,GM-Brunei-PMAT,ghanimaulana@pmat.com,2021-04-05 14:46:02
928213fd-42c2-4336-8a05-3a28038a7b77,Melinda,Kuswandari,1998-09-20,"Jalan Pasir Koja No. 55
Pagaralam, Kalimantan Barat 65319",+62 (064) 019-3412,Yunani,UD Suartini,Backend Engineer,1617633979.0,1998,65319,Pagaralam,https://github.com/melindakuswandari,+62 (064) 019-3412,MK-Yunani-US,melindakuswandari@us.com,2021-04-05 14:46:19
ef2de2dc-8376-487b-8769-bae32ac0852b,Gandi,Simanjuntak,2000-02-03,"Jalan Merdeka No. 18
Kota Administrasi Jakarta Barat, BE 86802",(029) 521-1435,Ghana,Universitas Jenderal Soedirman,Backend Engineer,1617633969.0,2000,86802,Kota Administrasi Jakarta Barat,https://github.com/gandisimanjuntak,(029) 521-1435,GS-Ghana-UJS,gandisimanjuntak@ujs.ac.gha,2021-04-05 14:46:09
7f33daa1-4fa4-4a51-8b3f-0bb55eddcbfd,Carla,Handayani,2001-12-12,"Gg. Tubagus Ismail No. 416
Bima, Sulawesi Utara 21000",+62 (06) 785 4294,Qatar,Universitas Sriwijaya,Backend Engineer,1617633984.0,2001,21000,Bima,https://github.com/carlahandayani,+62 (06) 785 4294,CH-Qatar-US,carlahandayani@us.ac.qat,2021-04-05 14:46:24
4971c47b-de55-4217-a0d6-381c253cd66e,Raditya,Simanjuntak,1991-12-31,"Gg. Ciumbuleuit No. 4
Padang Sidempuan, Sulawesi Selatan 13047",(0272) 700 2782,San Marino,Universitas Tunas Pembangunan,Business Intelligence Engineer,1617633997.0,1991,13047,Padang Sidempuan,https://github.com/radityasimanjuntak,(0272) 700 2782,RS-San Marino-UTP,radityasimanjuntak@utp.ac.sm,2021-04-05 14:46:37
acbde5b5-28f7-4395-baae-ed52b11d1bd1,Unjani,Melani,1992-02-10,"Jl. Ir. H. Djuanda No. 066
Tebingtinggi, BB 54489",+62 (69) 860-4032,Guinea,Universitas Sam Ratulangi,Mobile Engineer,1617633960.0,1992,54489,Tebingtinggi,https://github.com/unjanimelani,+62 (69) 860-4032,UM-Guinea-USR,unjanimelani@usr.ac.gui,2021-04-05 14:46:00
aaea4075-4b1b-47fc-ad63-405c1c100801,Ikhsan,Iswahyudi,1993-12-28,"Gang Ahmad Yani No. 3
Surabaya, Jawa Tengah 11241",+62 (027) 219 3553,Iran,Universitas Darma Persada,Fullstack Engineer,1617633991.0,1993,11241,Surabaya,https://github.com/ikhsaniswahyudi,+62 (027) 219 3553,II-Iran-UDP,ikhsaniswahyudi@udp.ac.ira,2021-04-05 14:46:31
7e499213-905c-45ff-9673-cfc2e9958d51,Sabrina,Palastri,1990-09-17,"Gang Dipatiukur No. 8
Probolinggo, Sulawesi Tenggara 33642",089 940 6863,Slowakia,UD Habibi Tbk,Product Analyst,1617634043.0,1990,33642,Probolinggo,https://github.com/sabrinapalastri,089 940 6863,SP-Slowakia-UHT,sabrinapalastri@uht.com,2021-04-05 14:47:23
b72cbd12-fab5-411b-995f-79ded26da793,Kuncara,Samosir,1992-10-06,"Jalan Sadang Serang No. 6
Balikpapan, Sulawesi Tenggara 18184",(0587) 773-0684,Sudan,Universitas Sultan Ageng Tirtayasa,Flutter Engineer,1617634050.0,1992,18184,Balikpapan,https://github.com/kuncarasamosir,(0587) 773-0684,KS-Sudan-USAT,kuncarasamosir@usat.ac.sud,2021-04-05 14:47:30
45b32b57-177d-4aba-91a3-735c5d8413c6,Jane,Lestari,1992-05-07,"Gg. Jayawijaya No. 30
Binjai, SN 43675",083 684 4525,Republik Kongo,CV Nuraini Manullang Tbk,Fullstack Engineer,1617633972.0,1992,43675,Binjai,https://github.com/janelestari,083 684 4525,JL-Republik Kongo-CNMT,janelestari@cnmt.com,2021-04-05 14:46:12
217e3289-40c4-4aac-a837-b6e83f59eb79,Gamblang,Sitompul,1994-05-16,"Jalan Jamika No. 881
Kota Administrasi Jakarta Utara, MA 52671",+62 (63) 771-4527,Ekuador,Universitas Kristen Indonesia Tomohon,Backend Engineer,1617634017.0,1994,52671,Kota Administrasi Jakarta Utara,https://github.com/gamblangsitompul,+62 (63) 771-4527,GS-Ekuador-UKIT,gamblangsitompul@ukit.ac.eku,2021-04-05 14:46:57
d925e446-1123-4ff0-bd39-bff75c1ced5d,Hamima,Hariyah,1994-11-22,"Gg. Peta No. 063
Tebingtinggi, Papua Barat 32826",+62 (470) 583-1095,Azerbaijan,CV Tamba,DevOps Engineer,1617633961.0,1994,32826,Tebingtinggi,https://github.com/hamimahariyah,+62 (470) 583-1095,HH-Azerbaijan-CT,hamimahariyah@ct.com,2021-04-05 14:46:01
e260bc14-9299-451a-bcac-f24c4b2e40d0,Danuja,Hidayat,2000-07-27,"Gg. Tubagus Ismail No. 5
Cimahi, KR 64409",+62-010-819-9691,Nauru,Universitas Hasanuddin,Flutter Engineer,1617633988.0,2000,64409,Cimahi,https://github.com/danujahidayat,+62-010-819-9691,DH-Nauru-UH,danujahidayat@uh.ac.nau,2021-04-05 14:46:28
af3e5140-6e34-4daf-a109-f5db1f4a5632,Salimah,Winarsih,1993-12-10,"Jalan HOS. Cokroaminoto No. 95
Denpasar, MA 97268",+62-440-483-5345,Tuvalu,PT Usada Latupono,Flutter Engineer,1617633972.0,1993,97268,Denpasar,https://github.com/salimahwinarsih,+62-440-483-5345,SW-Tuvalu-PUL,salimahwinarsih@pul.com,2021-04-05 14:46:12
0a0774e7-4325-467a-a36b-3358d3bf2f9a,Oskar,Manullang,1998-10-15,"Gang Astana Anyar No. 90
Cirebon, Kepulauan Riau 89238",(0429) 532 3091,Oman,Universitas Negeri Manado,Business Analyst,1617633968.0,1998,89238,Cirebon,https://github.com/oskarmanullang,(0429) 532 3091,OM-Oman-UNM,oskarmanullang@unm.ac.oma,2021-04-05 14:46:08
14a0027d-9b94-459e-a987-4b13ec3c38f1,Dewi,Yuniar,1996-11-19,"Jalan S. Parman No. 9
Jambi, Sumatera Utara 50281",+62 (0163) 337-7760,Sudan Selatan,UD Saragih Tbk,Product Analyst,1617633977.0,1996,50281,Jambi,https://github.com/dewiyuniar,+62 (0163) 337-7760,DY-Sudan Selatan-UST,dewiyuniar@ust.com,2021-04-05 14:46:17
70dd652c-51bf-4e07-bded-71b4ae433a63,Marsudi,Putra,2001-08-22,"Gg. Antapani Lama No. 60
Pekanbaru, Kalimantan Barat 61552",0829467227,Slowakia,PD Simbolon (Persero) Tbk,Backend Engineer,1617634045.0,2001,61552,Pekanbaru,https://github.com/marsudiputra,0829467227,MP-Slowakia-PS(T,marsudiputra@ps(t.com,2021-04-05 14:47:25
5c43535b-2172-4f6a-920e-ab1ae06b0ff9,Melinda,Yuniar,1999-09-07,"Gang Pelajar Pejuang No. 968
Cimahi, Jawa Timur 90535",(075) 959-7216,Britania Raya,Universitas Kristen Petra,Mobile Engineer,1617633998.0,1999,90535,Cimahi,https://github.com/melindayuniar,(075) 959-7216,MY-Britania Raya-UKP,melindayuniar@ukp.ac.br,2021-04-05 14:46:38
23b7a4f2-72b9-4d24-856c-91080cc697d6,Tri,Pradipta,1996-04-25,"Gang Setiabudhi No. 084
Tebingtinggi, BA 87304",+62 (026) 339-1207,Barbados,PT Siregar (Persero) Tbk,Fullstack Engineer,1617634045.0,1996,87304,Tebingtinggi,https://github.com/tripradipta,+62 (026) 339-1207,TP-Barbados-PS(T,tripradipta@ps(t.com,2021-04-05 14:47:25
81bbed6d-8b84-4081-9c42-75aa0d9681b9,Victoria,Zulaika,2000-07-04,"Gg. Dr. Djunjunan No. 7
Padangpanjang, SG 71287",(093) 900-2429,Saint Kitts dan Nevis,Universitas Katolik Widya Karya,Fullstack Engineer,1617633998.0,2000,71287,Padangpanjang,https://github.com/victoriazulaika,(093) 900-2429,VZ-Saint Kitts dan Nevis-UKWK,victoriazulaika@ukwk.ac.skdn,2021-04-05 14:46:38
09640560-6a6e-43d2-b9e7-32c54c201407,Marwata,Salahudin,1990-06-23,"Gang M.T Haryono No. 83
Kotamobagu, SU 10030",+62 (078) 538 0691,Denmark,Swiss German University,Business Intelligence Engineer,1617634031.0,1990,10030,Kotamobagu,https://github.com/marwatasalahudin,+62 (078) 538 0691,MS-Denmark-SGU,marwatasalahudin@sgu.com,2021-04-05 14:47:11
a512b9d4-0352-4589-b05e-722846767b90,Diana,Widiastuti,1999-03-19,"Gg. Asia Afrika No. 28
Kota Administrasi Jakarta Barat, BE 28882",+62 (0387) 801-8652,Kosta Rika,Politeknik Negeri Lhokseumawe,Mobile Engineer,1617633998.0,1999,28882,Kota Administrasi Jakarta Barat,https://github.com/dianawidiastuti,+62 (0387) 801-8652,DW-Kosta Rika-PNL,dianawidiastuti@pnl.com,2021-04-05 14:46:38
09d8a968-1805-4e2a-a35e-f27db07831cb,Lembah,Prasetyo,1993-05-02,"Jalan Soekarno Hatta No. 12
Dumai, Kalimantan Utara 06346",(052) 488-3588,Siprus,Universitas Muhammadiyah Yogyakarta,Flutter Engineer,1617634040.0,1993,06346,Dumai,https://github.com/lembahprasetyo,(052) 488-3588,LP-Siprus-UMY,lembahprasetyo@umy.ac.sip,2021-04-05 14:47:20
74ab50c8-373b-45bd-b777-21058cfad6be,Alika,Pudjiastuti,1993-08-08,"Jalan Rumah Sakit No. 590
Manado, Sulawesi Selatan 73920",+62 (801) 023-1032,Namibia,Perum Puspasari (Persero) Tbk,Product Manager,1617633972.0,1993,73920,Manado,https://github.com/alikapudjiastuti,+62 (801) 023-1032,AP-Namibia-PP(T,alikapudjiastuti@pp(t.com,2021-04-05 14:46:12
b9c020f9-429f-4d18-b1c2-c4af07ac4159,Kawaya,Maulana,2000-05-12,"Gang Cikutra Timur No. 6
Samarinda, JK 88950",+62 (05) 748 1468,Honduras,Universitas Narotama,DevOps Engineer,1617634006.0,2000,88950,Samarinda,https://github.com/kawayamaulana,+62 (05) 748 1468,KM-Honduras-UN,kawayamaulana@un.ac.hon,2021-04-05 14:46:46
b8d15134-dae5-4623-ac8d-0ad7102b513b,Eva,Palastri,2003-02-28,"Jl. Ciwastra No. 353
Sorong, Maluku Utara 34554",(003) 151-5073,Yordania,PD Saputra Tbk,Flutter Engineer,1617634040.0,2003,34554,Sorong,https://github.com/evapalastri,(003) 151-5073,EP-Yordania-PST,evapalastri@pst.com,2021-04-05 14:47:20
6875fdd5-4a1d-42f8-925d-9fab98ce3b16,Mariadi,Firmansyah,1994-01-18,"Gg. Ciwastra No. 65
Jambi, RI 17200",+62 (085) 489 4360,Rumania,Universitas Kristen Satya Wacana,Data Analyst,1617633953.0,1994,17200,Jambi,https://github.com/mariadifirmansyah,+62 (085) 489 4360,MF-Rumania-UKSW,mariadifirmansyah@uksw.ac.rum,2021-04-05 14:45:53
84bb75b6-5a6d-479c-aeb1-d67e211a3ae7,Nilam,Usamah,2000-04-11,"Gg. Kutisari Selatan No. 6
Tarakan, Jawa Timur 24015",+62 (002) 009-1883,Ethiopia,CV Tamba Farida (Persero) Tbk,Fullstack Engineer,1617633975.0,2000,24015,Tarakan,https://github.com/nilamusamah,+62 (002) 009-1883,NU-Ethiopia-CTF(T,nilamusamah@ctf(t.com,2021-04-05 14:46:15
fb09c4fa-498d-470e-b1db-fbc63d7b4164,Karma,Uwais,1991-09-29,"Jl. Otto Iskandardinata No. 18
Pagaralam, Sumatera Utara 81376",+62-057-055-2947,Mesir,UD Siregar (Persero) Tbk,Fullstack Engineer,1617634027.0,1991,81376,Pagaralam,https://github.com/karmauwais,+62-057-055-2947,KU-Mesir-US(T,karmauwais@us(t.com,2021-04-05 14:47:07
1a8677f2-b045-426b-afd3-2cc0bb94cf61,Puji,Rahmawati,1992-02-04,"Gang Kebonjati No. 408
Samarinda, Nusa Tenggara Timur 81347",+62-041-434-7888,Turkmenistan,Perum Prasetyo Hartati,Data Engineer,1617634017.0,1992,81347,Samarinda,https://github.com/pujirahmawati,+62-041-434-7888,PR-Turkmenistan-PPH,pujirahmawati@pph.com,2021-04-05 14:46:57
28364330-1d17-4d72-afdc-ea9932ef2ba9,Rusman,Gunawan,1993-01-29,"Gg. Ciumbuleuit No. 73
Palopo, KT 52561",+62 (045) 347 0594,Finlandia,Universitas Swadaya Gunung Djati,Quality Assurance Engineer,1617634041.0,1993,52561,Palopo,https://github.com/rusmangunawan,+62 (045) 347 0594,RG-Finlandia-USGD,rusmangunawan@usgd.ac.fin,2021-04-05 14:47:21
28047101-1980-48e8-b4eb-272887e825c2,Almira,Uyainah,1990-12-19,"Jalan Cikutra Timur No. 260
Tebingtinggi, Nusa Tenggara Barat 72122",(0700) 568-1973,Brasil,Universitas Negeri Makassar,Data Analyst,1617633964.0,1990,72122,Tebingtinggi,https://github.com/almirauyainah,(0700) 568-1973,AU-Brasil-UNM,almirauyainah@unm.ac.bra,2021-04-05 14:46:04
34132a61-7167-4ef6-920c-9dd3cebd4781,Kacung,Saptono,1992-06-28,"Jalan Joyoboyo No. 70
Kotamobagu, Sulawesi Barat 50136",+62-0775-209-6867,Iran,Universitas Negeri Jakarta,Quality Assurance Engineer,1617634025.0,1992,50136,Kotamobagu,https://github.com/kacungsaptono,+62-0775-209-6867,KS-Iran-UNJ,kacungsaptono@unj.ac.ira,2021-04-05 14:47:05
cac7416f-2ee8-4f83-95ba-a6891574218c,Icha,Oktaviani,1997-08-22,"Jl. Rajawali Barat No. 669
Cirebon, Sulawesi Tenggara 56784",088 228 8333,Panama,PT Lazuardi (Persero) Tbk,Data Engineer,1617634012.0,1997,56784,Cirebon,https://github.com/ichaoktaviani,088 228 8333,IO-Panama-PL(T,ichaoktaviani@pl(t.com,2021-04-05 14:46:52
8bb96363-6e1a-43de-a897-10d7249882e2,Yahya,Pranowo,1998-02-07,"Jl. Moch. Ramdan No. 54
Tomohon, Kalimantan Utara 91235",0815556817,Nauru,Universitas Mulawarman,Frontend Engineer,1617633945.0,1998,91235,Tomohon,https://github.com/yahyapranowo,0815556817,YP-Nauru-UM,yahyapranowo@um.ac.nau,2021-04-05 14:45:45
4213129e-520c-4ef2-bb7e-ae2b170bbb8f,Oni,Yolanda,1994-08-12,"Jalan Jend. A. Yani No. 45
Medan, MU 37673",+62 (566) 232-5804,Guyana,Universitas Pancasila,DevOps Engineer,1617633990.0,1994,37673,Medan,https://github.com/oniyolanda,+62 (566) 232-5804,OY-Guyana-UP,oniyolanda@up.ac.guy,2021-04-05 14:46:30
b05e390e-629e-4cea-a06f-9a2453133be4,Eka,Simbolon,1998-07-14,"Gang Cempaka No. 6
Tarakan, RI 79983",(006) 641 3534,Portugal,Universitas Bung Hatta,Data Scientist,1617634009.0,1998,79983,Tarakan,https://github.com/ekasimbolon,(006) 641 3534,ES-Portugal-UBH,ekasimbolon@ubh.ac.por,2021-04-05 14:46:49
82d86b50-09d0-49be-9877-2fb9edd04e1a,Intan,Fujiati,1996-01-10,"Gang Kutisari Selatan No. 1
Denpasar, Bali 58237",+62 (448) 450-3947,Kamerun,PT Suryatmi Tbk,Quality Assurance Engineer,1617634047.0,1996,58237,Denpasar,https://github.com/intanfujiati,+62 (448) 450-3947,IF-Kamerun-PST,intanfujiati@pst.com,2021-04-05 14:47:27
88a9359b-aaea-4438-a104-178d6b5758f9,Carub,Damanik,1997-07-11,"Gg. Peta No. 6
Pematangsiantar, Sulawesi Utara 18722",+62 (77) 941-7251,Sri Lanka,Universitas Tanjungpura,Data Engineer,1617633999.0,1997,18722,Pematangsiantar,https://github.com/carubdamanik,+62 (77) 941-7251,CD-Sri Lanka-UT,carubdamanik@ut.ac.sl,2021-04-05 14:46:39
94aa0ecb-399c-4aea-94b8-f400f4af576a,Kartika,Rahayu,1993-10-03,"Jalan Laswi No. 557
Prabumulih, MA 46408",+62-087-374-9348,Komoro,CV Lazuardi (Persero) Tbk,Mobile Engineer,1617634010.0,1993,46408,Prabumulih,https://github.com/kartikarahayu,+62-087-374-9348,KR-Komoro-CL(T,kartikarahayu@cl(t.com,2021-04-05 14:46:50
6a65856a-0ea3-4729-a351-dd8aa8860bfc,Okta,Pranowo,1999-02-26,"Jalan Monginsidi No. 389
Kota Administrasi Jakarta Utara, Sumatera Selatan 05043",+62-01-536-0150,Liechtenstein,PD Simanjuntak Tbk,Business Analyst,1617633987.0,1999,05043,Kota Administrasi Jakarta Utara,https://github.com/oktapranowo,+62-01-536-0150,OP-Liechtenstein-PST,oktapranowo@pst.com,2021-04-05 14:46:27
7e3f1138-35e7-41f8-b5ae-1654c24ce276,Irma,Nuraini,1998-07-22,"Gg. Veteran No. 34
Lhokseumawe, Kalimantan Barat 79905",(056) 906 5261,Latvia,PD Maryati,Backend Engineer,1617633941.0,1998,79905,Lhokseumawe,https://github.com/irmanuraini,(056) 906 5261,IN-Latvia-PM,irmanuraini@pm.com,2021-04-05 14:45:41
7a72b9fc-dcb3-4e3f-994b-5a9a062f03e4,Nardi,Mansur,2002-04-20,"Jalan Erlangga No. 28
Payakumbuh, SS 17905",+62 (0843) 967 3609,Republik Dominika,Universitas Bhayangkara Surabaya,Data Analyst,1617633966.0,2002,17905,Payakumbuh,https://github.com/nardimansur,+62 (0843) 967 3609,NM-Republik Dominika-UBS,nardimansur@ubs.ac.rd,2021-04-05 14:46:06
b3b24eaf-0304-461b-ba27-24951114f6f9,Salimah,Hartati,1999-04-17,"Gg. Abdul Muis No. 79
Jambi, JK 46027",+62-16-234-6683,Burkina Faso,Universitas Muhammadiyah Makassar,Backend Engineer,1617633971.0,1999,46027,Jambi,https://github.com/salimahhartati,+62-16-234-6683,SH-Burkina Faso-UMM,salimahhartati@umm.ac.bf,2021-04-05 14:46:11
a66c289b-29a3-46ef-8557-984325a3ce4e,Bahuraksa,Mandala,2002-04-25,"Gang Pacuan Kuda No. 87
Padang, Nusa Tenggara Barat 67110",(012) 613 2924,Filipina,Politeknik Negeri Jakarta,Product Manager,1617633952.0,2002,67110,Padang,https://github.com/bahuraksamandala,(012) 613 2924,BM-Filipina-PNJ,bahuraksamandala@pnj.com,2021-04-05 14:45:52
57dde539-2611-4218-bba9-a137e505a524,Lintang,Hassanah,1990-10-22,"Jalan Cihampelas No. 404
Purwokerto, KU 47851",080 215 4337,Ethiopia,Universitas Haluoleo,Quality Assurance Engineer,1617633956.0,1990,47851,Purwokerto,https://github.com/lintanghassanah,080 215 4337,LH-Ethiopia-UH,lintanghassanah@uh.ac.eth,2021-04-05 14:45:56
f2b2c07f-c691-4b59-9c45-00ec5143f873,Cakrawala,Irawan,1994-08-20,"Jl. Stasiun Wonokromo No. 0
Banda Aceh, Jawa Timur 35933",(003) 099-9331,Sri Lanka,Universitas Sebelas Maret,Quality Assurance Engineer,1617634008.0,1994,35933,Banda Aceh,https://github.com/cakrawalairawan,(003) 099-9331,CI-Sri Lanka-USM,cakrawalairawan@usm.ac.sl,2021-04-05 14:46:48
be80b63c-2bb5-411d-bb49-01def168a3de,Ajeng,Nasyidah,1992-07-04,"Jl. Jakarta No. 273
Depok, Lampung 88562",+62-0001-436-2597,Monako,Universitas Haluoleo,Flutter Engineer,1617633951.0,1992,88562,Depok,https://github.com/ajengnasyidah,+62-0001-436-2597,AN-Monako-UH,ajengnasyidah@uh.ac.mon,2021-04-05 14:45:51
86e2a716-b206-47d7-94d3-1fb36fe35786,Cemani,Permadi,1994-11-13,"Gg. Tubagus Ismail No. 53
Bandar Lampung, KS 36908",+62 (808) 095-3516,Thailand,Universitas Simalungun,Data Scientist,1617633973.0,1994,36908,Bandar Lampung,https://github.com/cemanipermadi,+62 (808) 095-3516,CP-Thailand-US,cemanipermadi@us.ac.tha,2021-04-05 14:46:13
4f3daf19-cb27-4a36-b5ba-970e77a3f743,Anastasia,Novitasari,1995-10-28,"Jl. Pasir Koja No. 996
Tarakan, Sulawesi Tenggara 85848",+62 (429) 896-4878,Trinidad dan Tobago,STIE Perbanas,Backend Engineer,1617633941.0,1995,85848,Tarakan,https://github.com/anastasianovitasari,+62 (429) 896-4878,AN-Trinidad dan Tobago-SP,anastasianovitasari@sp.com,2021-04-05 14:45:41
a026ea57-7b9d-48cf-afb0-8ae2b1cf123b,Candrakanta,Prabowo,1994-12-28,"Gg. Antapani Lama No. 67
Kota Administrasi Jakarta Pusat, Sumatera Barat 28149",081 729 0219,Libya,CV Suryono,Fullstack Engineer,1617634030.0,1994,28149,Kota Administrasi Jakarta Pusat,https://github.com/candrakantaprabowo,081 729 0219,CP-Libya-CS,candrakantaprabowo@cs.com,2021-04-05 14:47:10
d2c68ad5-8f82-4d75-97a2-6c77f6403cf8,Kayla,Wahyuni,2002-11-15,"Jl. Cikutra Timur No. 2
Yogyakarta, Kalimantan Selatan 68976",087 050 8270,Monako,UD Sihombing Wacana,Flutter Engineer,1617634048.0,2002,68976,Yogyakarta,https://github.com/kaylawahyuni,087 050 8270,KW-Monako-USW,kaylawahyuni@usw.com,2021-04-05 14:47:28
fa37625b-dd9b-4ced-88a7-0ce69c5054f0,Aditya,Mahendra,1998-05-09,"Jl. Tubagus Ismail No. 69
Medan, Papua 15343",+62 (630) 558 3879,Bahrain,PD Firmansyah,Quality Assurance Engineer,1617633938.0,1998,15343,Medan,https://github.com/adityamahendra,+62 (630) 558 3879,AM-Bahrain-PF,adityamahendra@pf.com,2021-04-05 14:45:38
e512f619-df00-494f-a4cb-2fb1064c8712,Rachel,Oktaviani,1996-10-28,"Jalan Rungkut Industri No. 14
Purwokerto, Riau 28405",+62 (0232) 734 2100,Libya,Universitas Pembangunan Panca Budi,Flutter Engineer,1617634017.0,1996,28405,Purwokerto,https://github.com/racheloktaviani,+62 (0232) 734 2100,RO-Libya-UPPB,racheloktaviani@uppb.ac.lib,2021-04-05 14:46:57
940cebdd-c907-4145-8659-8a363523fe3b,Kenzie,Iswahyudi,1996-12-08,"Jl. Astana Anyar No. 9
Pangkalpinang, Lampung 17999",+62-0685-293-2268,Republik Demokratik Kongo,Perum Agustina,Business Intelligence Engineer,1617633972.0,1996,17999,Pangkalpinang,https://github.com/kenzieiswahyudi,+62-0685-293-2268,KI-Republik Demokratik Kongo-PA,kenzieiswahyudi@pa.com,2021-04-05 14:46:12
ef06a63b-b160-45f9-9614-bc79d67bfee6,Mila,Aryani,1995-10-01,"Gg. Yos Sudarso No. 1
Cirebon, Bali 64645",0861967133,Sri Lanka,Universitas Negeri Manado,Product Manager,1617633957.0,1995,64645,Cirebon,https://github.com/milaaryani,0861967133,MA-Sri Lanka-UNM,milaaryani@unm.ac.sl,2021-04-05 14:45:57
df125197-32d1-4c0f-8eac-0024f189042a,Estiawan,Wasita,2000-05-06,"Gang M.H Thamrin No. 53
Samarinda, PB 46422",+62 (291) 305 3915,Bolivia,UD Pratama,Business Intelligence Engineer,1617633996.0,2000,46422,Samarinda,https://github.com/estiawanwasita,+62 (291) 305 3915,EW-Bolivia-UP,estiawanwasita@up.com,2021-04-05 14:46:36
935f71b9-9528-4b6d-a9a0-b38ed50f9144,Olivia,Purnawati,1999-04-13,"Jl. Rajiman No. 195
Balikpapan, JT 45849",+62 (82) 419-1848,Samoa,UD Pratiwi Tbk,Data Engineer,1617633995.0,1999,45849,Balikpapan,https://github.com/oliviapurnawati,+62 (82) 419-1848,OP-Samoa-UPT,oliviapurnawati@upt.com,2021-04-05 14:46:35
11da06ba-fecf-45f0-a000-318f683d80d2,Luis,Haryanto,1993-08-20,"Gang Siliwangi No. 9
Tidore Kepulauan, SU 66576",+62 (014) 748 1556,Irak,Universitas Negeri Malang,DevOps Engineer,1617633936.0,1993,66576,Tidore Kepulauan,https://github.com/luisharyanto,+62 (014) 748 1556,LH-Irak-UNM,luisharyanto@unm.ac.ira,2021-04-05 14:45:36
732c4780-b9ef-4035-a4b0-d9fcb11a1f13,Elvina,Fujiati,1995-04-07,"Gang Jakarta No. 7
Tegal, BE 77387",0866106722,Kuwait,STIE Perbanas,Data Engineer,1617633948.0,1995,77387,Tegal,https://github.com/elvinafujiati,0866106722,EF-Kuwait-SP,elvinafujiati@sp.com,2021-04-05 14:45:48
cc534320-ae2a-4a3e-a1ce-449b31faa25e,Sabri,Suwarno,1998-12-23,"Jl. Medokan Ayu No. 3
Sabang, Sumatera Barat 96831",+62 (0771) 961-2546,Timor Leste,PT Gunarto Budiman (Persero) Tbk,Product Manager,1617633985.0,1998,96831,Sabang,https://github.com/sabrisuwarno,+62 (0771) 961-2546,SS-Timor Leste-PGB(T,sabrisuwarno@pgb(t.com,2021-04-05 14:46:25
